id,name,description,neighborhood_overview,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,amenities_count,listing_id,review_count,first_review_date,last_review_date,review_span_days
43853233,2C. Ático Duplex con terraza y jacuzzi privado,"Magnificent duplex with terrace and 4-seat Jacuzzi. The Jacuzzi works all year round. It consists of two bedrooms with a double bed, a double sofa bed in the living room, and three bathrooms in the heart of Malaga. Community laundry on the ground floor. Historic building recently renovated in 2020 with exclusive decoration. Corresponds to apartment 2C Andalusia Tourism Registration Number: A/MA/01931",A quiet neighborhood that retains its original charm,21868005,Tolín,2014-09-28,"Málaga, Spain","Me llamo Tolín, nací en Málaga y vivo en el centro de Málaga. Soy viajero y abierto de naturaleza. Mi actividad principal es profesor universitario. Nuestra calle es peatonal como la mayor parte del centro de Málaga, por elo tenemos un acuerdo de colaboración con un parking cercano "" Parking las Delicias"" por un coste adicional de 15€ cada día. Es necesario reservar con al menos 2 días de antelación.",within an hour,100.0,100.0,1.0,,9,9,1,Centro,,36.72382,-4.424,Entire rental unit,Entire home/apt,6,3.0,3 baths,2.0,3.0,"[""Kitchen"", ""Private patio or balcony"", ""Smoke alarm"", ""Essentials"", ""Ethernet connection"", ""Fire extinguisher"", ""Wine glasses"", ""Shampoo"", ""Bed linens"", ""Portable heater"", ""Outdoor dining area"", ""Long term stays allowed"", ""Smart lock"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Stove"", ""Dedicated workspace"", ""Clothing storage: closet"", ""First aid kit"", ""Iron"", ""Private backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Shower gel"", ""Free washer \u2013 In building"", ""Drying rack for clothing"", ""Hair dryer"", ""Microwave"", ""Paid parking off premises"", ""TV"", ""Books and reading material"", ""High chair"", ""Body soap"", ""AC - split type ductless system"", ""Extra pillows and blankets"", ""Cooking basics"", ""Toaster"", ""Private hot tub - available all year, open 24 hours"", ""Room-darkening shades"", ""Hot water"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Dishes and silverware"", ""Elevator"", ""Hangers"", ""Coffee maker"", ""Hot water kettle"", ""Freezer""]",184.0,1,1125,1.0,4.0,1125.0,1125.0,3.8,1125.0,1.0,6,19,37,271,187,38,7,38,38,2020-06-30,2025-09-23,4.94,4.95,4.94,4.96,4.95,4.91,4.86,VFT/MA/57994,1,9,9,0,0,2.92,49,43853233.0,187,2020-06-30,2025-09-23,1911.0
43853525,2B. Ático duplex con terraza y Jacuzzi privado,"Magnificent duplex with terrace and 2-seater Jacuzzi. The jacuzzi works year-round. It consists of two bedrooms with a 1.35 cm double bed, one of the bedrooms is open to the living room as a studio. In the living room there is a double sofa bed. Three bathrooms in the heart of Malaga. Community laundry on the ground floor. Historic building recently renovated in 2020 with exclusive decoration. Corresponds to 2B",A quiet neighborhood that retains its original charm,21868005,Tolín,2014-09-28,"Málaga, Spain","Me llamo Tolín, nací en Málaga y vivo en el centro de Málaga. Soy viajero y abierto de naturaleza. Mi actividad principal es profesor universitario. Nuestra calle es peatonal como la mayor parte del centro de Málaga, por elo tenemos un acuerdo de colaboración con un parking cercano "" Parking las Delicias"" por un coste adicional de 15€ cada día. Es necesario reservar con al menos 2 días de antelación.",within an hour,100.0,100.0,1.0,,9,9,1,Centro,,36.72382,-4.424,Entire rental unit,Entire home/apt,6,2.0,2 baths,1.0,3.0,"[""Kitchen"", ""Heating"", ""Private patio or balcony"", ""Smoke alarm"", ""Essentials"", ""Ethernet connection"", ""Fire extinguisher"", ""Wine glasses"", ""Shampoo"", ""Bed linens"", ""Long term stays allowed"", ""Outdoor dining area"", ""Smart lock"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Stove"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Clothing storage: closet"", ""First aid kit"", ""Iron"", ""Outdoor furniture"", ""Shower gel"", ""Free washer \u2013 In building"", ""Drying rack for clothing"", ""Hair dryer"", ""Microwave"", ""Paid parking off premises"", ""TV"", ""Books and reading material"", ""High chair"", ""Body soap"", ""AC - split type ductless system"", ""Extra pillows and blankets"", ""Cooking basics"", ""Toaster"", ""Private hot tub - available all year, open 24 hours"", ""Room-darkening shades"", ""Backyard"", ""Coffee maker: pour-over coffee"", ""Hot water"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Dishes and silverware"", ""Elevator"", ""Hangers"", ""Hot water kettle"", ""Freezer""]",175.0,1,1125,1.0,4.0,1125.0,1125.0,3.8,1125.0,1.0,0,5,21,231,271,41,4,21,72,2020-06-28,2025-09-22,4.92,4.93,4.9,4.98,4.96,4.93,4.83,VFT/MA/39787,1,9,9,0,0,4.23,50,43853525.0,271,2020-06-28,2025-09-22,1912.0
43857385,Suite independiente en Casa Leticia & Málaga,"Totally independent of the rest of the property Full room with 1.60 bed ( possible extra bed of 0'80 very comfortable ,under prior reservation) Full bathroom with a soaking tub TV 46 Wifi Refrigerator Coffee maker Kettle Oven Toaster Exprimidor Towels and Hijgiene products Bus 40 mts Metro 70 meters Supermarkets 50 mts Beach 700mts promenade Airport 10 minutes Estac. Train and Ave 10 minutes(2 km) Centro 3km walking y o metro or bus 40 mts parking area 40 mts","a full neighborhood in small shops ,supermarkets, small, family flea market on Wednesdays and Saturdays Very close to Paseo Marítimo Antonio Banderas, about 3 km from downtown with bus and metro very close",200819772,Leticia,2018-07-08,"Málaga, Spain","Soy una persona alegre ,cuidadosa,también me gusta e intento hacer deporte ,me gusta la playa,senderismo,montaña y descubrir lugares y culturas diferentes a la mia,conocer gente que me aporte cosas positivas.... me encanta viajar.......",within an hour,100.0,100.0,1.0,,3,5,1,Carretera de Cadiz,,36.7036,-4.4439,Private room in guest suite,Private room,3,1.0,1 private bath,0.0,4.0,"[""Heating"", ""Private patio or balcony"", ""Essentials"", ""Wine glasses"", ""Free street parking"", ""Shampoo"", ""Bed linens"", ""Long term stays allowed"", ""Outdoor dining area"", ""Bidet"", ""Babysitter recommendations"", ""Private hot tub"", ""Refrigerator"", ""Wifi"", ""Waterfront"", ""Air conditioning"", ""Ceiling fan"", ""Horno peque\u00f1o oven"", ""Dedicated workspace"", ""First aid kit"", ""Iron"", ""Outdoor furniture"", ""Shower gel"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Coffee maker: Nespresso"", ""TV"", ""Host greets you"", ""High chair"", ""Body soap"", ""Mosquito net"", ""Extra pillows and blankets"", ""Cooking basics"", ""Toaster"", ""Private entrance"", ""Room-darkening shades"", ""Backyard"", ""Free parking on premises"", ""Hot water"", ""Baby bath"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Laundromat nearby"", ""Crib"", ""Mini fridge"", ""Hangers"", ""Breakfast"", ""BBQ grill: charcoal"", ""Clothing storage"", ""Hot water kettle"", ""Freezer"", ""Bathtub"", ""Cleaning products""]",59.0,2,31,1.0,4.0,1125.0,1125.0,1.2,1125.0,1.0,26,56,86,266,61,9,3,89,0,2021-06-15,2025-09-28,4.75,4.8,4.82,4.92,4.95,4.62,4.66,CTC-2018223546,0,3,2,1,0,1.17,56,43857385.0,61,2021-06-15,2025-09-28,1566.0
43859611,iloftmalaga San Juan I - 1a,The apartment in Málaga has 1 bedrooms and capacity for 4 people. Accommodation of 50 m² tastefully-furnished and is a new build.,,80225433,Jose,2016-06-27,"Málaga, Spain","Our lofts and apartments are carefully decorated by our skilled team of decorators and designers catering not only to the needs of the modern tourist but also giving that comfy intimacy of a home. Our philosophy is based on the fundamentals of direct contact with our customers, providing assistance and information throughout the whole booking process making for a stress-free environment, one which we hope will make for unforgettable memories. Nuestros lofts y apartamentos están decorados con mimo por nuestro equipo de decoradores y están adaptados a las necesidades del “nuevo modelo de viajero”. Apartamentos pensados para disfrutar del destino sin dejar de sentir la intimidad y privacidad que da el hogar. Nuestra filosofía de trabajo se fundamenta en la relación humana y el trato directo con nuestros clientes proporcionando ayuda e información durante todo el proceso de reserva y estancia. No solo ofrecemos un espacio donde pasar unas vacaciones, ponemos todo de nuestra parte para conseguir que esa estancia se convierta en el mejor de los recuerdos.",within an hour,100.0,100.0,0.0,Martiricos,275,289,1,Centro,,36.71914,-4.42354,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Kitchen"", ""Heating"", ""Essentials"", ""Bed linens"", ""Smart lock"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Dryer"", ""Stove"", ""Iron"", ""Microwave"", ""Hair dryer"", ""Paid parking off premises"", ""TV"", ""Cooking basics"", ""Hot water"", ""Patio or balcony"", ""Dishes and silverware"", ""Elevator"", ""Crib"", ""Coffee maker"", ""Washer"", ""Freezer""]",128.0,1,365,2.0,4.0,999.0,999.0,3.7,999.0,1.0,10,31,61,336,52,3,0,64,8,2020-08-21,2025-06-01,4.37,4.42,4.35,4.58,4.63,4.77,4.4,CTC-2020032501,1,220,220,0,0,0.84,25,43859611.0,52,2020-08-21,2025-06-01,1745.0
43860091,Apartamento Gloria 2. 4 rooms/2 baños/ A/A,"Spacious apartment with 4 bedrooms and 2 bathrooms. Hot/cold air conditioning throughout the apartment. Private covered parking for small cars Free Wi-Fi The bus stop to downtown Malaga is next to the building's entrance, as well as a supermarket. Beach located a couple of minutes walk away. A variety of shops and services.","El Palo is a neighborhood in Malaga. An old fishing neighborhood with wide, shallow beaches, making them ideal for children. There are a variety of shops (supermarkets, pharmacies, bars...), a bus line to the center every 10 or 15 minutes, a grocery market, a health center a few meters away... There are beach bars and recreational areas along the promenade. Crossing the Arroyo Jaboneros bridge is Pedregalejo. It's an area with beach bars and bars for drinks.",174622864,Gloria,2018-02-21,"Andalusia, Spain","Hola. Soy Gloria y vivo en Málaga. Tienen a su disposición 2 apartamentos ( Apartamento Gloria 1 y 2). Ambos están en Málaga, en la zona de El Palo, a pocos minutos de la playa. Soy una responsable, formal y familiar. Intento que no falte de nada y que dispongan de todo lo necesario para una estancia confortable. Me gusta que se sientan como en casa. Si tienen alguna duda o necesitan información, no duden en preguntarme.",within an hour,100.0,98.0,1.0,,2,2,1,Este,,36.72073822491921,-4.356696286095319,Entire rental unit,Entire home/apt,7,2.0,2 baths,4.0,5.0,"[""Kitchen"", ""Heating"", ""55 inch TV"", ""Essentials"", ""Wine glasses"", ""Free street parking"", ""Shampoo"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Wifi"", ""Waterfront"", ""Blender"", ""Air conditioning"", ""Stove"", ""Dedicated workspace"", ""Children\u2019s dinnerware"", ""First aid kit"", ""Iron"", ""Outdoor furniture"", ""Shower gel"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Outlet covers"", ""Coffee maker: Nespresso"", ""Books and reading material"", ""Host greets you"", ""High chair"", ""Body soap"", ""Toaster"", ""Extra pillows and blankets"", ""Arcade games"", ""Cooking basics"", ""Private entrance"", ""Room-darkening shades"", ""Free parking on premises"", ""Hot water"", ""Baby bath"", ""Board games"", ""Coffee"", ""Patio or balcony"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Dining table"", ""Children\u2019s books and toys"", ""Crib"", ""Oven"", ""Hangers"", ""Window guards"", ""Clothing storage"", ""Washer"", ""Hot water kettle"", ""Freezer"", ""Beach access"", ""Cleaning products""]",192.0,2,1125,2.0,5.0,1125.0,1125.0,3.3,1125.0,1.0,11,41,71,346,115,23,2,74,25,2020-08-16,2025-09-27,4.95,4.9,4.98,4.92,4.98,4.73,4.82,ESFCTU0000290200002013250000000000000000VFT/MA405036,1,2,2,0,0,1.84,58,43860091.0,115,2020-08-16,2025-09-27,1868.0
43865662,-MalagaSunApts- Premium Centre FreeParking,"ESFCTU0000290220002732270000000000000000VFT/MA/336912 Spacious and bright apartment recently renovated with PRIVATE PARKING in a STRATEGIC LOCATION in the heart of Malaga, a few meters from the historic. Beach and bus stops are also in close proximity. The Apartment has 3 bedrooms; 2 with doublebed and one with two single beds, two complete bathrooms with shower, living room with TV, WIFI and fully equipped kitchen. A/C cold heat. Easy connection to the airport 10 minutes Alameda Centro.","Strategically located to go everywhere walking, without having to take the car to enjoy all the enchanted of Malaga 5 min driveway, downtown larios and English cut. Very quiet. The area is equipped with all the amenities you need to make your stay an unforgettable experience. One step away from everything downtown has to offer without the noise or the inconvenience of being in the historic center, in addition to having the maria zambrano (Ave) train station (Ave) -where there is also the metro station - 5 minutes away. There are trains to the airport as well as all the municipalities of the west coast of Malaga to fuengirola. In the neighborhood, business centers and shopping malls predominate, which generates an incessant plural activity when mixed with the thousands of travelers who arrive in Malaga by train and bus. All of this encourages a wide range of restaurant businesses. In addition to having all the privileges of an area with a lot of life, there is absolute tranq",71255240,Andrea,2016-05-10,"Málaga, Spain",-Gestionamos tu vivienda turística -Disfruta con nosotros de tus vacaciones en Málaga -Short-Term Rental Experts IG @Malagasunapartments,within an hour,100.0,100.0,1.0,La Victoria,63,70,1,Centro,,36.7136,-4.42812,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,"[""Kitchen"", ""Heating"", ""TV with standard cable"", ""Private patio or balcony"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher"", ""City skyline view"", ""Shampoo"", ""Bed linens"", ""Smart lock"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Electric stove"", ""Free washer \u2013 In unit"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""First aid kit"", ""Iron"", ""Shower gel"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Coffee maker: Nespresso"", ""AC - split type ductless system"", ""Extra pillows and blankets"", ""Cooking basics"", ""Private entrance"", ""Room-darkening shades"", ""Free parking on premises"", ""Hot water"", ""Dishes and silverware"", ""Dining table"", ""Oven"", ""Hangers"", ""Clothing storage"", ""Hot water kettle"", ""Freezer"", ""Paid crib - available upon request"", ""Cleaning products""]",153.0,1,1125,1.0,5.0,1125.0,1125.0,4.5,1125.0,1.0,1,3,32,122,180,25,4,35,34,2020-07-16,2025-09-25,4.76,4.76,4.8,4.81,4.83,4.8,4.64,VFT/MA/33691,1,53,53,0,0,2.84,41,43865662.0,180,2020-07-16,2025-09-25,1897.0
43866336,iloftmalaga San Juan Ii - 1b,The apartment in Málaga has 1 bedrooms and capacity for 2 people. Accommodation of 35 m² tastefully-furnished and is a new build.,,80225433,Jose,2016-06-27,"Málaga, Spain","Our lofts and apartments are carefully decorated by our skilled team of decorators and designers catering not only to the needs of the modern tourist but also giving that comfy intimacy of a home. Our philosophy is based on the fundamentals of direct contact with our customers, providing assistance and information throughout the whole booking process making for a stress-free environment, one which we hope will make for unforgettable memories. Nuestros lofts y apartamentos están decorados con mimo por nuestro equipo de decoradores y están adaptados a las necesidades del “nuevo modelo de viajero”. Apartamentos pensados para disfrutar del destino sin dejar de sentir la intimidad y privacidad que da el hogar. Nuestra filosofía de trabajo se fundamenta en la relación humana y el trato directo con nuestros clientes proporcionando ayuda e información durante todo el proceso de reserva y estancia. No solo ofrecemos un espacio donde pasar unas vacaciones, ponemos todo de nuestra parte para conseguir que esa estancia se convierta en el mejor de los recuerdos.",within an hour,100.0,100.0,0.0,Martiricos,275,289,1,Centro,,36.71848,-4.42426,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Kitchen"", ""Heating"", ""Essentials"", ""Bed linens"", ""Smart lock"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Dryer"", ""Stove"", ""Iron"", ""Microwave"", ""Hair dryer"", ""Paid parking off premises"", ""TV"", ""Cooking basics"", ""Hot water"", ""Patio or balcony"", ""Dishes and silverware"", ""Elevator"", ""Crib"", ""Coffee maker"", ""Washer"", ""Freezer""]",99.0,1,365,1.0,4.0,999.0,999.0,3.7,999.0,1.0,5,30,60,335,49,1,0,63,3,2021-05-21,2025-03-12,4.57,4.59,4.63,4.61,4.76,4.92,4.57,CTC-2020032501,1,220,220,0,0,0.92,25,43866336.0,49,2021-05-21,2025-03-12,1391.0
43873590,Precioso apartamento en Malaga a pie de playa,Bright downtown apartment near the beach with air conditioning and Wi-Fi,,175668869,Sergio,2018-02-27,"Andalusia, Spain",,within a few hours,100.0,100.0,1.0,,3,3,1,Carretera de Cadiz,,36.69724,-4.44115,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,5.0,"[""Kitchen"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""City skyline view"", ""Beach view"", ""Wifi"", ""Air conditioning"", ""Ocean view"", ""Dedicated workspace"", ""First aid kit"", ""Iron"", ""Hair dryer"", ""TV"", ""Host greets you"", ""High chair"", ""Free parking on premises"", ""Park view"", ""Washer""]",159.0,2,1125,2.0,4.0,1125.0,1125.0,2.3,1125.0,1.0,0,0,0,59,9,3,0,0,4,2022-08-01,2025-08-17,4.22,4.22,4.44,4.44,4.44,4.78,4.11,VFT/MA/31554,1,1,1,0,0,0.23,19,43873590.0,9,2022-08-01,2025-08-17,1112.0
43893970,❧ Casa Arapiles ☙,"If you are looking for a place to rest, no noise and close to downtown, this apartment is ideal for you. Located in a quiet neighborhood, close to bus stops, supermarkets and bars and just 5 min walk from the historic center.",,351353313,Remedios,2020-06-22,,,within an hour,90.0,100.0,1.0,,1,1,0,Centro,,36.72865,-4.42023,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,3.0,"[""Dishes and silverware"", ""Kitchen"", ""TV"", ""Air conditioning"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Hangers"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Iron"", ""Drying rack for clothing"", ""Bed linens"", ""Washer"", ""Hot water"", ""Hair dryer"", ""Microwave"", ""Wifi""]",103.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,17,17,17,18,30,18,2,17,0,2020-07-23,2025-09-15,4.83,4.8,4.72,4.83,4.87,4.67,4.73,ESFCTU00002902700036119600000000000000CTC-20242786752,1,1,1,0,0,0.47,18,43893970.0,30,2020-07-23,2025-09-15,1880.0
43907956,"Playa Malagueta , 2 dormitorios y terraza","A bright accommodation with a private patio, furnished and equipped with everything you need for your stay. Located in the popular La Malagueta neighborhood next to the Paseo Marítimo next to the beach, we are a 5-minute walk from the Historic Center and the main museums of Malaga and very close to Muelle Uno one of the main leisure areas of the city with its numerous restaurants and shops. Public parking, taxi rank and bus lines very close to the house.",,267315502,Jorge Brioso E Hijos C.B,2019-06-09,"Málaga, Spain",,within an hour,100.0,87.0,0.0,,5,5,1,Centro,,36.72098,-4.41101,Entire home,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Kitchen"", ""Heating"", ""Private patio or balcony"", ""Essentials"", ""Fire extinguisher"", ""City skyline view"", ""Courtyard view"", ""Shampoo"", ""Bed linens"", ""Outdoor dining area"", ""Stainless steel oven"", ""Refrigerator"", ""Wifi"", ""Electric stove"", ""Waterfront"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""First aid kit"", ""Iron"", ""Outdoor furniture"", ""Shower gel"", ""Microwave"", ""Hair dryer"", ""Coffee maker: Nespresso"", ""Host greets you"", ""High chair"", ""Body soap"", ""AC - split type ductless system"", ""Extra pillows and blankets"", ""Cooking basics"", ""Private entrance"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Crib"", ""40 inch HDTV"", ""Hangers"", ""Freezer"", ""Beach access""]",140.0,1,365,4.0,31.0,14.0,999.0,13.2,340.9,1.0,8,15,33,167,47,15,2,33,11,2020-08-30,2025-09-29,4.91,4.96,4.93,4.93,4.96,4.93,4.89,ESFCTU000029020000802140000000000000000A/MA/020056,0,5,5,0,0,0.76,39,43907956.0,47,2020-08-30,2025-09-29,1856.0
